,number,cluster
RP1-228P16.8 (ENSG00000276814),11583,3.0
FAM43B (ENSG00000183114),11584,3.0
MYL10 (ENSG00000106436),11585,3.0
EPHB2 (ENSG00000133216),11586,3.0
DGKI (ENSG00000157680),11587,3.0
CTB-152G17.6 (ENSG00000272918),11588,3.0
USP18 (ENSG00000184979),11589,3.0
MKLN1 (ENSG00000128585),11590,3.0
GPSM3 (ENSG00000213654),11591,3.0
GSG2 (ENSG00000177602),11592,3.0
MDH2 (ENSG00000146701),11593,3.0
PRPS2 (ENSG00000101911),11594,3.0
USP19 (ENSG00000172046),11595,3.0
SKOR1 (ENSG00000188779),11596,3.0
POLH (ENSG00000170734),11597,3.0
PTN (ENSG00000105894),11598,3.0
UNC5C (ENSG00000182168),11599,3.0
GATA6 (ENSG00000141448),11600,3.0
BAZ1A (ENSG00000198604),11601,3.0
SYCP2L (ENSG00000153157),11602,3.0
COG2 (ENSG00000135775),11603,3.0
SHANK3 (ENSG00000251322),11604,3.0
BVES (ENSG00000112276),11605,3.0
RP11-381P6.1 (ENSG00000264660),11606,3.0
ADAMTS8 (ENSG00000134917),11607,3.0
MGC16275 (ENSG00000246731),11608,3.0
MLLT3 (ENSG00000171843),11609,3.0
PSMA6 (ENSG00000100902),11610,3.0
RP11-91I8.1 (ENSG00000261627),11611,3.0
TUB (ENSG00000166402),11612,3.0
RP1-261G23.7 (ENSG00000272114),11613,3.0
FAM168B (ENSG00000152102),11614,3.0
RP11-345P4.10 (ENSG00000272004),11615,3.0
CALML4 (ENSG00000129007),11616,3.0
DGCR6L (ENSG00000128185),11617,3.0
MICAL2 (ENSG00000133816),11618,3.0
TARS2 (ENSG00000143374),11619,3.0
PRR35 (ENSG00000161992),11620,3.0
AAAS (ENSG00000094914),11621,3.0
DOCK9-AS2 (ENSG00000260992),11622,3.0
SYNPO2L (ENSG00000166317),11623,3.0
NEURL1B (ENSG00000214357),11624,3.0
USP40 (ENSG00000085982),11625,3.0
DNAJC17 (ENSG00000104129),11626,3.0
PM20D2 (ENSG00000146281),11627,3.0
MGAT3 (ENSG00000128268),11628,3.0
RP11-48B3.5 (ENSG00000251867),11629,3.0
RCVRN (ENSG00000109047),11630,3.0
RP11-110G21.1 (ENSG00000228801),11631,3.0
DCXR (ENSG00000169738),11632,3.0
RP11-800A3.7 (ENSG00000257038),11633,3.0
SEPT1 (ENSG00000180096),11634,3.0
GPHN (ENSG00000171723),11635,3.0
VPS54 (ENSG00000143952),11636,3.0
DANT2 (ENSG00000235244),11637,3.0
RP11-138I1.4 (ENSG00000265401),11638,3.0
ARHGAP21 (ENSG00000107863),11639,3.0
ABCA7 (ENSG00000064687),11640,3.0
MYC (ENSG00000136997),11641,3.0
CPA1 (ENSG00000091704),11642,3.0
CTC-529I10.1 (ENSG00000275413),11643,3.0
RBM20 (ENSG00000203867),11644,3.0
CD6 (ENSG00000013725),11645,3.0
AC018816.3 (ENSG00000235978),11646,3.0
RP11-551L14.4 (ENSG00000226472),11647,3.0
MLXIP (ENSG00000175727),11648,3.0
NRP1 (ENSG00000099250),11649,3.0
RP11-679C8.2 (ENSG00000250938),11650,3.0
LSM11 (ENSG00000155858),11651,3.0
EIF3CL (ENSG00000205609),11652,3.0
IL17RB (ENSG00000056736),11653,3.0
LA16c-390H2.4 (ENSG00000262312),11654,3.0
HEY1 (ENSG00000164683),11655,3.0
OGFOD3 (ENSG00000181396),11656,3.0
RP3-337H4.9 (ENSG00000271754),11657,3.0
ULK2 (ENSG00000083290),11658,3.0
AK2 (ENSG00000004455),11659,3.0
MT-CO1 (ENSG00000198804),11660,3.0
RP11-834C11.6 (ENSG00000249388),11661,3.0
SOX8 (ENSG00000005513),11662,3.0
INSC (ENSG00000188487),11663,3.0
RIN3 (ENSG00000100599),11664,3.0
MEIS1 (ENSG00000143995),11665,3.0
IDH2 (ENSG00000182054),11666,3.0
HAGLROS (ENSG00000226363),11667,3.0
SENP3 (ENSG00000161956),11668,3.0
AKR7A2 (ENSG00000053371),11669,3.0
HOXB9 (ENSG00000170689),11670,3.0
MEN1 (ENSG00000133895),11671,3.0
EGFL8 (ENSG00000241404),11672,3.0
NPM1 (ENSG00000181163),11673,3.0
UBXN2A (ENSG00000173960),11674,3.0
CUL9 (ENSG00000112659),11675,3.0
AC144449.1 (ENSG00000231969),11676,3.0
STAG1 (ENSG00000118007),11677,3.0
LRFN1 (ENSG00000128011),11678,3.0
DIP2C (ENSG00000151240),11679,3.0
S1PR5 (ENSG00000180739),11680,3.0
ADCK3 (ENSG00000163050),11681,3.0
TMEM185A (ENSG00000269556),11682,3.0
SMYD2 (ENSG00000143499),11683,3.0
SLF2 (ENSG00000119906),11684,3.0
SAC3D1 (ENSG00000168061),11685,3.0
KCTD19 (ENSG00000168676),11686,3.0
RP1-20C7.6 (ENSG00000272223),11687,3.0
UBL4A (ENSG00000102178),11688,3.0
LINC01023 (ENSG00000272523),11689,3.0
C1orf159 (ENSG00000131591),11690,3.0
CRB2 (ENSG00000148204),11691,3.0
RADIL (ENSG00000157927),11692,3.0
TAB1 (ENSG00000100324),11693,3.0
DKFZP434A062 (ENSG00000262075),11694,3.0
SLC31A2 (ENSG00000136867),11695,3.0
AC097662.2 (ENSG00000236432),11696,3.0
ITGA4 (ENSG00000115232),11697,3.0
NIPSNAP3A (ENSG00000136783),11698,3.0
ETS2 (ENSG00000157557),11699,3.0
RP11-96K19.5 (ENSG00000273010),11700,3.0
KB-1592A4.15 (ENSG00000197210),11701,3.0
ACTA2 (ENSG00000107796),11702,3.0
DFNA5 (ENSG00000105928),11703,3.0
PLGLB1 (ENSG00000183281),11704,3.0
GATA6-AS1 (ENSG00000266010),11705,3.0
CHRNA7 (ENSG00000175344),11706,3.0
DEPDC4 (ENSG00000166153),11707,3.0
SYCE1L (ENSG00000205078),11708,3.0
UBE2Q2L (ENSG00000259511),11709,3.0
MC4R (ENSG00000166603),11710,3.0
DOK4 (ENSG00000125170),11711,3.0
FZD10 (ENSG00000111432),11712,3.0
SEPT9 (ENSG00000184640),11713,3.0
ELOVL2 (ENSG00000197977),11714,3.0
HEG1 (ENSG00000173706),11715,3.0
SEPT11 (ENSG00000138758),11716,3.0
TMEM235 (ENSG00000204278),11717,3.0
SH3PXD2A (ENSG00000107957),11718,3.0
RRP8 (ENSG00000132275),11719,3.0
BTBD8 (ENSG00000189195),11720,3.0
TMPRSS5 (ENSG00000166682),11721,3.0
EDNRB (ENSG00000136160),11722,3.0
CDC25B (ENSG00000101224),11723,3.0
FAM157C (ENSG00000260528),11724,3.0
CNTROB (ENSG00000170037),11725,3.0
SEC31B (ENSG00000075826),11726,3.0
CTC-360G5.9 (ENSG00000269486),11727,3.0
COQ5 (ENSG00000110871),11728,3.0
MON1A (ENSG00000164077),11729,3.0
RP11-373N22.3 (ENSG00000247199),11730,3.0
BMP4 (ENSG00000125378),11731,3.0
SLC45A3 (ENSG00000158715),11732,3.0
EEF1D (ENSG00000104529),11733,3.0
SFTPD-AS1 (ENSG00000273372),11734,3.0
FBXO24 (ENSG00000106336),11735,3.0
MEF2C (ENSG00000081189),11736,3.0
SLC10A5 (ENSG00000253598),11737,3.0
LINC01465 (ENSG00000221949),11738,3.0
LCN1 (ENSG00000160349),11739,3.0
C9orf3 (ENSG00000148120),11740,3.0
HNRNPA1 (ENSG00000135486),11741,3.0
RP11-385F5.5 (ENSG00000273058),11742,3.0
ARHGAP33 (ENSG00000004777),11743,3.0
PARD3-AS1 (ENSG00000226386),11744,3.0
ZNF197 (ENSG00000186448),11745,3.0
ITPR1 (ENSG00000150995),11746,3.0
C16orf74 (ENSG00000154102),11747,3.0
GNB2L1 (ENSG00000204628),11748,3.0
GFY (ENSG00000261949),11749,3.0
RP11-706O15.1 (ENSG00000205664),11750,3.0
MPZ (ENSG00000158887),11751,3.0
SNHG25 (ENSG00000266402),11752,3.0
MICAL3 (ENSG00000243156),11753,3.0
RP1-168L15.5 (ENSG00000261420),11754,3.0
RP1-120G22.11 (ENSG00000226944),11755,3.0
RP11-70P17.1 (ENSG00000225643),11756,3.0
CSMD1 (ENSG00000183117),11757,3.0
POLR2J3 (ENSG00000168255),11758,3.0
TRPM5 (ENSG00000070985),11759,3.0
FAM69B (ENSG00000165716),11760,3.0
C19orf43 (ENSG00000123144),11761,3.0
LINC00680 (ENSG00000215190),11762,3.0
RP11-567C2.1 (ENSG00000257194),11763,3.0
LINC00887 (ENSG00000214145),11764,3.0
RPL10 (ENSG00000147403),11765,3.0
PRELP (ENSG00000188783),11766,3.0
SLC25A6 (ENSG00000169100),11767,3.0
CUX1 (ENSG00000257923),11768,3.0
CTC-301O7.4 (ENSG00000197813),11769,3.0
SLCO5A1 (ENSG00000137571),11770,3.0
C20orf144 (ENSG00000149609),11771,3.0
NDP (ENSG00000124479),11772,3.0
NMT2 (ENSG00000152465),11773,3.0
EVC2 (ENSG00000173040),11774,3.0
TYMP (ENSG00000025708),11775,3.0
SCML1 (ENSG00000047634),11776,3.0
CRHBP (ENSG00000145708),11777,3.0
SLC25A3 (ENSG00000075415),11778,3.0
GDNF-AS1 (ENSG00000248587),11779,3.0
C9orf9 (ENSG00000165698),11780,3.0
LGALS9 (ENSG00000168961),11781,3.0
CEP57L1 (ENSG00000183137),11782,3.0
AC007228.9 (ENSG00000268568),11783,3.0
EIF2D (ENSG00000143486),11784,3.0
ITGA8 (ENSG00000077943),11785,3.0
ECE1 (ENSG00000117298),11786,3.0
TBL3 (ENSG00000183751),11787,3.0
TMEM51 (ENSG00000171729),11788,3.0
CCDC89 (ENSG00000179071),11789,3.0
SRR (ENSG00000167720),11790,3.0
FENDRR (ENSG00000268388),11791,3.0
RP11-31F15.2 (ENSG00000238198),11792,3.0
SIAH2 (ENSG00000181788),11793,3.0
TSC2 (ENSG00000103197),11794,3.0
FAM188B (ENSG00000106125),11795,3.0
LRRN4 (ENSG00000125872),11796,3.0
FOXF1 (ENSG00000103241),11797,3.0
IL17D (ENSG00000172458),11798,3.0
AKAP4 (ENSG00000147081),11799,3.0
FAM78B (ENSG00000188859),11800,3.0
CEP89 (ENSG00000121289),11801,4.0
BISPR (ENSG00000282851),11802,4.0
RPL3 (ENSG00000100316),11803,4.0
PARVB (ENSG00000188677),11804,4.0
FHIT (ENSG00000189283),11805,4.0
GUCY1A3 (ENSG00000164116),11806,4.0
DCTN3 (ENSG00000137100),11807,4.0
NOD1 (ENSG00000106100),11808,4.0
RELN (ENSG00000189056),11809,4.0
RP11-115C10.1 (ENSG00000254607),11810,4.0
WDR31 (ENSG00000148225),11811,4.0
CKMT2-AS1 (ENSG00000247572),11812,4.0
RP11-78O7.2 (ENSG00000270091),11813,4.0
LINC00863 (ENSG00000224914),11814,4.0
RPL5 (ENSG00000122406),11815,4.0
FAH (ENSG00000103876),11816,4.0
RILPL1 (ENSG00000188026),11817,4.0
KCTD15 (ENSG00000153885),11818,4.0
RP11-35O15.1 (ENSG00000259424),11819,4.0
DIS3L2 (ENSG00000144535),11820,4.0
CMTM3 (ENSG00000140931),11821,4.0
RPL6 (ENSG00000089009),11822,4.0
DENND2A (ENSG00000146966),11823,4.0
PLEKHO1 (ENSG00000023902),11824,4.0
HOXB8 (ENSG00000120068),11825,4.0
PLXNA2 (ENSG00000076356),11826,4.0
RP11-923I11.6 (ENSG00000261586),11827,4.0
TPM2 (ENSG00000198467),11828,4.0
TYROBP (ENSG00000011600),11829,4.0
CYB5R3 (ENSG00000100243),11830,4.0
CLEC11A (ENSG00000105472),11831,4.0
ZNF276 (ENSG00000158805),11832,4.0
SPATA9 (ENSG00000145757),11833,4.0
BNC1 (ENSG00000169594),11834,4.0
SLA (ENSG00000155926),11835,4.0
PAPPA (ENSG00000182752),11836,4.0
RP11-521O16.1 (ENSG00000260634),11837,4.0
HOXB6 (ENSG00000108511),11838,4.0
SLC25A40 (ENSG00000075303),11839,4.0
FREM1 (ENSG00000164946),11840,4.0
CDK2 (ENSG00000123374),11841,4.0
NDUFV1 (ENSG00000167792),11842,4.0
RP11-2E11.6 (ENSG00000270823),11843,4.0
FAM92A1 (ENSG00000188343),11844,4.0
STX8 (ENSG00000170310),11845,4.0
EFNB3 (ENSG00000108947),11846,4.0
C20orf166-AS1 (ENSG00000174403),11847,4.0
TMEM5 (ENSG00000118600),11848,4.0
RP11-477N3.1 (ENSG00000272156),11849,4.0
TMEM215 (ENSG00000188133),11850,4.0
AMHR2 (ENSG00000135409),11851,4.0
HAND1 (ENSG00000113196),11852,4.0
ABCB8 (ENSG00000197150),11853,4.0
L3HYPDH (ENSG00000126790),11854,4.0
MTDH (ENSG00000147649),11855,4.0
KAT2A (ENSG00000108773),11856,4.0
RP11-324L17.1 (ENSG00000272551),11857,4.0
PTCH2 (ENSG00000117425),11858,4.0
STX18 (ENSG00000168818),11859,4.0
DGKZ (ENSG00000149091),11860,4.0
AKR1B15 (ENSG00000227471),11861,4.0
RGS1 (ENSG00000090104),11862,4.0
RP5-965G21.6 (ENSG00000276952),11863,4.0
RP11-410K21.2 (ENSG00000232896),11864,4.0
CD96 (ENSG00000153283),11865,4.0
ISYNA1 (ENSG00000105655),11866,4.0
IRS1 (ENSG00000169047),11867,4.0
ANKRD36B (ENSG00000196912),11868,4.0
TECR (ENSG00000099797),11869,4.0
LIN52 (ENSG00000205659),11870,4.0
MAMDC4 (ENSG00000177943),11871,4.0
SYT15 (ENSG00000204176),11872,4.0
ZNF785 (ENSG00000197162),11873,4.0
LINC00504 (ENSG00000248360),11874,4.0
TCF21 (ENSG00000118526),11875,4.0
ERCC6L2 (ENSG00000182150),11876,4.0
COLEC11 (ENSG00000118004),11877,4.0
RP11-65J3.3 (ENSG00000230676),11878,4.0
LINC00629 (ENSG00000227060),11879,4.0
GFRA3 (ENSG00000146013),11880,4.0
ZNF324 (ENSG00000083812),11881,4.0
CES1 (ENSG00000198848),11882,4.0
DACT3-AS1 (ENSG00000245598),11883,4.0
NID1 (ENSG00000116962),11884,4.0
CYP2A6 (ENSG00000255974),11885,4.0
IP6K3 (ENSG00000161896),11886,4.0
AC005932.1 (ENSG00000269019),11887,4.0
ZNF703 (ENSG00000183779),11888,4.0
TMEM98 (ENSG00000006042),11889,4.0
PRRT4 (ENSG00000224940),11890,4.0
MRAP2 (ENSG00000135324),11891,4.0
PRSS57 (ENSG00000185198),11892,4.0
RP11-439M11.1 (ENSG00000271947),11893,4.0
ISM1 (ENSG00000101230),11894,4.0
INTS4 (ENSG00000149262),11895,4.0
C5orf66 (ENSG00000224186),11896,4.0
ENGASE (ENSG00000167280),11897,4.0
GORAB (ENSG00000120370),11898,4.0
ZZEF1 (ENSG00000074755),11899,4.0
RP11-834C11.8 (ENSG00000248576),11900,4.0
MYL4 (ENSG00000198336),11901,4.0
CAHM (ENSG00000270419),11902,4.0
HLX (ENSG00000136630),11903,4.0
PROK1 (ENSG00000143125),11904,4.0
HOXD9 (ENSG00000128709),11905,4.0
DGAT1 (ENSG00000185000),11906,4.0
HBZ (ENSG00000130656),11907,4.0
FAM13A (ENSG00000138640),11908,4.0
MRPL2 (ENSG00000112651),11909,4.0
STMND1 (ENSG00000230873),11910,4.0
SVEP1 (ENSG00000165124),11911,4.0
ENTPD3 (ENSG00000168032),11912,4.0
PTK6 (ENSG00000101213),11913,4.0
FOXP4-AS1 (ENSG00000234753),11914,4.0
HOXB3 (ENSG00000120093),11915,4.0
VEGFC (ENSG00000150630),11916,4.0
RP11-54O7.2 (ENSG00000241180),11917,4.0
CTB-158E9.1 (ENSG00000254293),11918,4.0
GDF7 (ENSG00000143869),11919,4.0
RP11-676J15.1 (ENSG00000263958),11920,4.0
AC009133.21 (ENSG00000275857),11921,4.0
XXbac-BPG252P9.9 (ENSG00000272540),11922,4.0
ANO1 (ENSG00000131620),11923,4.0
RP11-120K24.3 (ENSG00000267868),11924,4.0
SAMM50 (ENSG00000100347),11925,4.0
HOXA13 (ENSG00000106031),11926,4.0
PLLP (ENSG00000102934),11927,4.0
NDUFAF3 (ENSG00000178057),11928,4.0
SLITRK5 (ENSG00000165300),11929,4.0
SLC9A3R1 (ENSG00000109062),11930,4.0
RIC8A (ENSG00000177963),11931,4.0
LDLRAP1 (ENSG00000157978),11932,4.0
COLQ (ENSG00000206561),11933,4.0
BRICD5 (ENSG00000182685),11934,4.0
SRGN (ENSG00000122862),11935,4.0
CTB-147N14.6 (ENSG00000275719),11936,4.0
RP11-791G15.2 (ENSG00000272275),11937,4.0
LACE1 (ENSG00000135537),11938,4.0
CORO6 (ENSG00000167549),11939,4.0
RAB7B (ENSG00000276600),11940,4.0
HEMK1 (ENSG00000114735),11941,4.0
ARHGAP9 (ENSG00000123329),11942,4.0
ASPG (ENSG00000166183),11943,4.0
RP3-461F17.3 (ENSG00000268439),11944,4.0
CLEC1B (ENSG00000165682),11945,4.0
NNT (ENSG00000112992),11946,4.0
NFIL3 (ENSG00000165030),11947,4.0
FBXO17 (ENSG00000269190),11948,4.0
TNNT2 (ENSG00000118194),11949,4.0
RP5-1096D14.6 (ENSG00000203593),11950,4.0
RP11-214O1.3 (ENSG00000266378),11951,4.0
KRT14 (ENSG00000186847),11952,4.0
ETS1 (ENSG00000134954),11953,4.0
HOXC-AS1 (ENSG00000250451),11954,4.0
SARM1 (ENSG00000004139),11955,4.0
KB-1460A1.5 (ENSG00000261087),11956,4.0
NID2 (ENSG00000087303),11957,4.0
CHRDL2 (ENSG00000054938),11958,4.0
NOC4L (ENSG00000184967),11959,4.0
RALY (ENSG00000125970),11960,4.0
SETD7 (ENSG00000145391),11961,4.0
RNF150 (ENSG00000170153),11962,4.0
PIGH (ENSG00000100564),11963,4.0
NAAA (ENSG00000138744),11964,4.0
ZMIZ1 (ENSG00000108175),11965,4.0
REN (ENSG00000143839),11966,4.0
AFAP1L2 (ENSG00000169129),11967,4.0
PITX1 (ENSG00000069011),11968,4.0
PCSK6 (ENSG00000140479),11969,4.0
FLJ12825 (ENSG00000248265),11970,4.0
SHMT2 (ENSG00000182199),11971,4.0
ATP2A1 (ENSG00000196296),11972,4.0
ZADH2 (ENSG00000180011),11973,4.0
AMIGO2 (ENSG00000139211),11974,4.0
PMF1-BGLAP (ENSG00000260238),11975,4.0
PGM5 (ENSG00000154330),11976,4.0
AL356585.2 (ENSG00000279081),11977,4.0
RP11-440L14.1 (ENSG00000249592),11978,4.0
MIR503HG (ENSG00000223749),11979,4.0
NKX2-3 (ENSG00000119919),11980,4.0
RP11-277A4.4 (ENSG00000203325),11981,4.0
CTC-246B18.10 (ENSG00000269246),11982,4.0
C5orf66-AS1 (ENSG00000249082),11983,4.0
ZNF2 (ENSG00000275111),11984,4.0
AF127936.9 (ENSG00000235609),11985,4.0
PRSS56 (ENSG00000237412),11986,4.0
HOXA10-AS (ENSG00000253187),11987,4.0
KB-1208A12.3 (ENSG00000245970),11988,4.0
RTTN (ENSG00000176225),11989,4.0
DHRS4 (ENSG00000157326),11990,4.0
TRABD2B (ENSG00000269113),11991,4.0
SPACA3 (ENSG00000141316),11992,4.0
RP11-449J10.1 (ENSG00000260701),11993,4.0
MCAM (ENSG00000076706),11994,4.0
MPP1 (ENSG00000130830),11995,4.0
ADAMTSL5 (ENSG00000185761),11996,4.0
RP11-775D22.2 (ENSG00000229196),11997,4.0
RSPO4 (ENSG00000101282),11998,4.0
PHACTR3 (ENSG00000087495),11999,4.0
METTL9 (ENSG00000197006),12000,4.0
QARS (ENSG00000172053),12001,4.0
AQP6 (ENSG00000086159),12002,4.0
HOXA-AS2 (ENSG00000253552),12003,4.0
RP1-257A7.4 (ENSG00000215022),12004,4.0
RP11-615I2.2 (ENSG00000260577),12005,4.0
SLC25A45 (ENSG00000162241),12006,4.0
MYRF (ENSG00000124920),12007,4.0
COL6A6 (ENSG00000206384),12008,4.0
POLG (ENSG00000140521),12009,4.0
STARD13 (ENSG00000133121),12010,4.0
PRKD1 (ENSG00000184304),12011,4.0
RP13-582O9.7 (ENSG00000272172),12012,4.0
TCEANC (ENSG00000176896),12013,4.0
BORCS8-MEF2B (ENSG00000064489),12014,4.0
AC104654.2 (ENSG00000234362),12015,4.0
MRPL48 (ENSG00000175581),12016,4.0
ALDH1A2 (ENSG00000128918),12017,4.0
SOX6 (ENSG00000110693),12018,4.0
WWP2 (ENSG00000198373),12019,4.0
MYL1 (ENSG00000168530),12020,4.0
SLC4A8 (ENSG00000050438),12021,4.0
SHISA3 (ENSG00000178343),12022,4.0
FBLN1 (ENSG00000077942),12023,4.0
RP11-176H8.1 (ENSG00000203546),12024,4.0
HTR7 (ENSG00000148680),12025,4.0
MAP4K5 (ENSG00000012983),12026,4.0
LINC01266 (ENSG00000224957),12027,4.0
CRTAP (ENSG00000170275),12028,4.0
XPNPEP2 (ENSG00000122121),12029,4.0
RAD23A (ENSG00000179262),12030,4.0
AQP10 (ENSG00000143595),12031,4.0
JDP2 (ENSG00000140044),12032,4.0
ART4 (ENSG00000111339),12033,4.0
SYNGR1 (ENSG00000100321),12034,4.0
HAND2 (ENSG00000164107),12035,4.0
MEOX1 (ENSG00000005102),12036,4.0
QRICH2 (ENSG00000129646),12037,4.0
PLEK2 (ENSG00000100558),12038,4.0
ZNF563 (ENSG00000188868),12039,4.0
ANKRD36C (ENSG00000174501),12040,4.0
PEG10 (ENSG00000242265),12041,4.0
RP4-639F20.1 (ENSG00000235501),12042,4.0
CTD-2006K23.1 (ENSG00000261222),12043,4.0
SLC47A1 (ENSG00000142494),12044,4.0
CDADC1 (ENSG00000102543),12045,4.0
RP11-43F13.3 (ENSG00000215246),12046,4.0
HIBADH (ENSG00000106049),12047,4.0
TGFB1 (ENSG00000105329),12048,4.0
GPD1L (ENSG00000152642),12049,4.0
HOXD3 (ENSG00000128652),12050,4.0
CDPF1 (ENSG00000205643),12051,4.0
ARHGEF17 (ENSG00000110237),12052,4.0
KRT16 (ENSG00000186832),12053,4.0
SPRYD7 (ENSG00000123178),12054,4.0
HOXC8 (ENSG00000037965),12055,4.0
ANXA8L1 (ENSG00000264230),12056,4.0
AC018647.3 (ENSG00000227544),12057,4.0
CLEC12A (ENSG00000172322),12058,4.0
IKZF4 (ENSG00000123411),12059,4.0
SLN (ENSG00000170290),12060,4.0
IGF2 (ENSG00000167244),12061,4.0
CPNE5 (ENSG00000124772),12062,4.0
RP11-505P4.6 (ENSG00000223821),12063,4.0
SYT10 (ENSG00000110975),12064,4.0
NDNF (ENSG00000173376),12065,4.0
TSLP (ENSG00000145777),12066,4.0
SLC25A43 (ENSG00000077713),12067,4.0
PRMT7 (ENSG00000132600),12068,4.0
PRADC1 (ENSG00000135617),12069,4.0
RP11-302B13.5 (ENSG00000272822),12070,4.0
NPNT (ENSG00000168743),12071,4.0
AC020594.5 (ENSG00000237133),12072,4.0
RGS4 (ENSG00000117152),12073,4.0
KAT2B (ENSG00000114166),12074,4.0
RP11-92C4.6 (ENSG00000270412),12075,4.0
RP11-248G5.9 (ENSG00000273523),12076,4.0
TRIM35 (ENSG00000104228),12077,4.0
SLC39A2 (ENSG00000165794),12078,4.0
ATP7B (ENSG00000123191),12079,4.0
COL4A2 (ENSG00000134871),12080,4.0
EGFLAM (ENSG00000164318),12081,4.0
NEU4 (ENSG00000204099),12082,4.0
ADAMTS18 (ENSG00000140873),12083,4.0
ARHGAP6 (ENSG00000047648),12084,4.0
CH17-360D5.2 (ENSG00000276850),12085,4.0
ACKR1 (ENSG00000213088),12086,4.0
AL161668.5 (ENSG00000258604),12087,4.0
LILRB3 (ENSG00000204577),12088,4.0
GATA5 (ENSG00000130700),12089,4.0
THBD (ENSG00000178726),12090,4.0
IMPAD1 (ENSG00000104331),12091,4.0
HAND2-AS1 (ENSG00000237125),12092,4.0
COBLL1 (ENSG00000082438),12093,4.0
KRT24 (ENSG00000167916),12094,4.0
ACAN (ENSG00000157766),12095,4.0
GRK4 (ENSG00000125388),12096,4.0
SDR42E2 (ENSG00000183921),12097,4.0
PCSK5 (ENSG00000099139),12098,4.0
MAP3K1 (ENSG00000095015),12099,4.0
CLSTN2 (ENSG00000158258),12100,4.0
DLK2 (ENSG00000171462),12101,4.0
RP11-148L24.1 (ENSG00000248174),12102,4.0
AP003774.6 (ENSG00000231680),12103,4.0
CTD-2553L13.10 (ENSG00000274104),12104,4.0
LINC01116 (ENSG00000163364),12105,4.0
MAOA (ENSG00000189221),12106,4.0
RP11-651L5.3 (ENSG00000277715),12107,4.0
HSPB6 (ENSG00000004776),12108,4.0
FAM163A (ENSG00000143340),12109,4.0
LRRC32 (ENSG00000137507),12110,4.0
RAB37 (ENSG00000172794),12111,4.0
PLCH2 (ENSG00000149527),12112,4.0
MMP28 (ENSG00000271447),12113,4.0
HEYL (ENSG00000163909),12114,4.0
GPC6 (ENSG00000183098),12115,4.0
SMTNL2 (ENSG00000188176),12116,4.0
LINC00920 (ENSG00000246898),12117,4.0
IL17B (ENSG00000127743),12118,4.0
SERPINE3 (ENSG00000253309),12119,4.0
HOXD8 (ENSG00000175879),12120,4.0
FBXL8 (ENSG00000135722),12121,4.0
LINC01082 (ENSG00000269186),12122,4.0
HGF (ENSG00000019991),12123,4.0
ARHGDIB (ENSG00000111348),12124,4.0
ZNF541 (ENSG00000118156),12125,4.0
TNNI1 (ENSG00000159173),12126,4.0
COL27A1 (ENSG00000196739),12127,4.0
TNFAIP3 (ENSG00000118503),12128,4.0
ZFAS1 (ENSG00000177410),12129,4.0
IGF2-AS (ENSG00000099869),12130,4.0
ARSI (ENSG00000183876),12131,4.0
RP5-1024G6.2 (ENSG00000236723),12132,4.0
C9orf92 (ENSG00000205549),12133,4.0
AF003625.3 (ENSG00000269993),12134,4.0
GALNT10 (ENSG00000164574),12135,4.0
IFITM3 (ENSG00000142089),12136,4.0
FMOD (ENSG00000122176),12137,4.0
PLA2G4D (ENSG00000159337),12138,4.0
DSC3 (ENSG00000134762),12139,4.0
RP11-598F7.3 (ENSG00000256948),12140,4.0
ZNF641 (ENSG00000167528),12141,4.0
ALOX15B (ENSG00000179593),12142,4.0
MEMO1 (ENSG00000162959),12143,4.0
D2HGDH (ENSG00000180902),12144,4.0
ATP8B4 (ENSG00000104043),12145,4.0
TUBA8 (ENSG00000183785),12146,4.0
EPAS1 (ENSG00000116016),12147,4.0
ALOX15 (ENSG00000161905),12148,4.0
ABCA8 (ENSG00000141338),12149,4.0
PPM1L (ENSG00000163590),12150,4.0
APOBEC3G (ENSG00000239713),12151,4.0
SLC16A7 (ENSG00000118596),12152,4.0
SCMH1 (ENSG00000010803),12153,4.0
AQP1 (ENSG00000240583),12154,4.0
ZNF395 (ENSG00000186918),12155,4.0
STARD5 (ENSG00000172345),12156,4.0
CEMIP (ENSG00000103888),12157,4.0
ITPR2 (ENSG00000123104),12158,4.0
ZFPM2 (ENSG00000169946),12159,4.0
SCARA3 (ENSG00000168077),12160,4.0
FLNC (ENSG00000128591),12161,4.0
ARRB1 (ENSG00000137486),12162,4.0
TSPAN4 (ENSG00000214063),12163,4.0
RP11-401P9.5 (ENSG00000260249),12164,4.0
NFKBID (ENSG00000167604),12165,4.0
ADAM12 (ENSG00000148848),12166,4.0
ABCG4 (ENSG00000172350),12167,4.0
RP11-109G23.3 (ENSG00000260278),12168,4.0
VSTM4 (ENSG00000165633),12169,4.0
CTD-2339F6.1 (ENSG00000254139),12170,4.0
MYDGF (ENSG00000074842),12171,4.0
MCTP2 (ENSG00000140563),12172,4.0
C12orf54 (ENSG00000177627),12173,4.0
FARP1 (ENSG00000152767),12174,4.0
HHIP (ENSG00000164161),12175,4.0
TSPAN15 (ENSG00000099282),12176,4.0
CXCL10 (ENSG00000169245),12177,4.0
DUSP2 (ENSG00000158050),12178,4.0
MAG (ENSG00000105695),12179,4.0
CCDC3 (ENSG00000151468),12180,4.0
TACR1 (ENSG00000115353),12181,4.0
